"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-01","2010","01","01","","","","","","","M","","M","","M","0.0","","11.2","","10.0","","28","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-02","2010","01","02","","","","","","","M","","M","","M","0.0","","9.8","","10.2","","28","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-03","2010","01","03","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","30","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-04","2010","01","04","","","","","","","M","","M","","M","0.0","","1.6","","1.6","","26","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-05","2010","01","05","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","26","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-06","2010","01","06","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","26","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-07","2010","01","07","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","26","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-08","2010","01","08","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","26","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-09","2010","01","09","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","26","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-10","2010","01","10","","","","","","","M","","M","","M","0.0","","0.4","","0.4","","26","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-11","2010","01","11","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","26","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2010-01-12","2010","01","12","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","26","","","","",""
